G754	G698	1
G754	G699	1
G1378	G754	1
G1378	G1397	1
G1378	G1385	1
G1378	G1394	1
G1378	G1399	1
G1378	G1403	1
G1378	G1386	1
G1378	G1404	1
G1378	G1401	1
G1378	G1384	1
G1378	G1396	1
G1378	G1383	1
G1378	G1405	1
G1378	G1408	1
G1378	G1381	1
G1378	G1393	1
G1378	G1379	1
G1378	G1402	1
G1378	G1392	1
G1378	G1400	1
G1378	G1382	1
G1378	G1389	1
G1378	G1387	1
G1378	G1391	1
G1378	G1380	1
G1378	G1398	1
G1378	G1407	1
G1378	G1388	1
G1378	G1395	1
G1378	G1390	1
G1378	G1406	1
G1378	G348	1
G1378	G774	1
G1378	G448	1
G1378	G1409	1
G1378	G1060	1
G1378	G1059	1
G1378	G1048	1
G1378	G487	1
G1378	G1376	1
G1378	G882	1
G1378	G947	1
G1378	G1031	1
G1378	G883	1
G1378	G1020	1
G1378	G999	1
G1378	G998	1
G1378	G801	1
G1378	G802	1
G1378	G806	1
G1378	G807	1
G1378	G804	1
G1378	G805	1
G1378	G803	1
G1378	G933	1
G1378	G946	1
G1378	G777	1
G1378	G782	1
G1378	G775	1
G1378	G783	1
G1378	G781	1
G1378	G780	1
G1378	G779	1
G1378	G784	1
G1378	G778	1
G1378	G785	1
G1378	G786	1
G1378	G787	1
G1378	G788	1
G1378	G789	1
G1378	G790	1
G1378	G147	1
G1378	G146	1
G1378	G1099	1
G1378	G1112	1
G1378	G1109	1
G1378	G1110	1
G1378	G1108	1
G1378	G1213	1
G1378	G1111	1
G1378	G91	1
G1378	G686	1
G448	G774	1
G1376	G993	1
G1376	G1011	1
G1369	G882	1
G1369	G883	1
G1369	G1020	1
G1369	G999	1
G1369	G998	1
G1369	G993	1
G1369	G1011	1
G1369	G801	1
G1369	G802	1
G1369	G806	1
G1369	G807	1
G1369	G804	1
G1369	G805	1
G1369	G803	1
G1369	G961	1
G1369	G970	1
G1369	G959	1
G1369	G960	1
G1369	G957	1
G1369	G956	1
G1369	G955	1
G1369	G958	1
G1369	G964	1
G1369	G969	1
G1369	G965	1
G1369	G967	1
G1369	G966	1
G1369	G962	1
G1369	G963	1
G1369	G50	1
G1369	G51	1
G1369	G47	1
G1369	G49	1
G1369	G48	1
G1369	G52	1
G1369	G1009	1
G1369	G1057	1
G1369	G1007	1
G1369	G1008	1
G1369	G1005	1
G1369	G1058	1
G1369	G1010	1
G1369	G1006	1
G1369	G1056	1
G1369	G776	1
G1369	G537	1
G1369	G494	1
G1369	G535	1
G1369	G536	1
G1035	G882	1
G1035	G883	1
G1035	G1020	1
G1035	G999	1
G1035	G998	1
G1035	G993	1
G1035	G1011	1
G1035	G801	1
G1035	G802	1
G1035	G806	1
G1035	G807	1
G1035	G804	1
G1035	G805	1
G1035	G803	1
G1035	G961	1
G1035	G970	1
G1035	G959	1
G1035	G960	1
G1035	G957	1
G1035	G956	1
G1035	G955	1
G1035	G958	1
G1035	G964	1
G1035	G969	1
G1035	G965	1
G1035	G967	1
G1035	G966	1
G1035	G962	1
G1035	G963	1
G1035	G50	1
G1035	G51	1
G1035	G47	1
G1035	G49	1
G1035	G48	1
G1035	G52	1
G1035	G1009	1
G1035	G1057	1
G1035	G1007	1
G1035	G1008	1
G1035	G1005	1
G1035	G1058	1
G1035	G1010	1
G1035	G1006	1
G1035	G1056	1
G1035	G776	1
G1035	G814	1
G1035	G812	1
G1035	G813	1
G1035	G1001	1
G1035	G1002	1
G1035	G1003	1
G1035	G1004	1
G1035	G1019	1
G1035	G1000	1
G1035	G742	1
G1035	G623	1
G1035	G66	1
G1035	G743	1
G1035	G407	1
G1035	G740	1
G1035	G741	1
G1035	G481	1
G1035	G79	1
G1035	G187	1
G1035	G143	1
G1035	G486	1
G1035	G157	1
G1035	G981	1
G1035	G975	1
G1035	G983	1
G1035	G982	1
G1035	G984	1
G1035	G980	1
G1035	G537	1
G1035	G494	1
