0.0141698405,0.4794957575,0.8473628249,0.2438214253,0.42355062,0.4129884941,0.8083946365,0.4910293815,0.4694694394,0.8708009639,0.818627458,0.0755956394,0.8017885466,0.6341793625,0.077077242,0.2640695149,0,0.7865695116,0.4274595135,0.8661005038,0.4985887257,0.740365002,0.5699718221,0.6072378346,0.3130217312,0.8161862733,0.397510233,0.4703097832,0.495468546,0,0.6694439854,0.113532872,0.8768478774,0.4544225486,0.2097934009,0.4105361473,0.0141780623,0.8217496749,0.5022980741,0.5122297849,0.0551880423,0.883004471,0.3722232713,0.1430185276,0.316373439,0.8019929807,0.0437230694,0.4528916014,0.4471303697,0.1398876365
0.0149813974,0.4593611813,0.8976753654,0.2293557691,0.4411478041,0.403463012,0.8489078044,0.5440863181,0.4256602401,0.8749460621,0.8719627313,0.1275853727,0.8364240724,0.5873830653,0.0705329354,0.205213789,0,0.7775032562,0.434147727,0.857762121,0.4436714762,0.7458518117,0.5019977622,0.58577308,0.2858748877,0.8159054454,0.4001366999,0.4451166869,0.5633943804,0.1247352416,0.6737766629,0.1264914772,0.8949094672,0.5086034779,0.2309964137,0.445267597,0,0.9170921332,0.5355551835,0.4626130247,0,0.8100707467,0.5219545481,0.1727276253,0.3858383417,0.7670890428,0.0857389302,0.4540087167,0.5330260233,0.2522908854
0.7609656673,0,0.2756149258,0.1237684487,0.3883072969,0.8836628069,0.7977960391,0.5675815101,0.4635682164,0.8324485908,0.7517970922,0.1800264631,0.8508188948,0.5567894192,0.0003578992,0.2909383847,0,0.8978704197,0.4547486587,0.8646259704,0.3975777135,0.6693211711,0.5911142449,0.5948985243,0.2831201114,0.8449588767,0.4295459657,0.4583829755,0.4477887365,0.0093331647,0.615190125,0.0937469648,0.8596366696,0.5041080124,0.1643970161,0.40447944,0.0152284654,0.8088787792,0.4875439956,0.4987607804,0,0.8915623882,0.4745430946,0.1874037405,0.4217275748,0.9006145702,0.0583545166,0.462627622,0.4665417848,0.241389084
0.0258912621,0.4798692583,0.0996963018,0.2125950305,0.4753652916,0.377989984,0.8001535589,0.5201992995,0.5103790807,0.8698748971,0.8552411296,0.1348619491,0.8304529021,0.6271048753,0.0517759034,0.1936926858,0,0.8213694553,0.4083619053,0.8802701638,0.4598200859,0.7476610057,0.5251859002,0.5573026093,0.2962682529,0.8638483857,0.4081511116,0.4740023937,0.518980491,0.1390892045,0.6598800066,0.1115897969,0.804702976,0.5264718729,0.2226415347,0.5213798207,0,0.8759878356,0.400447216,0.39463167,0,0.8179168536,0.4541064967,0.1824009369,0.3729241299,0.9147392063,0.0906793887,0.4258041002,0.4407478794,0.2500088792
0.1904399034,0.0756275623,0.8601199775,0,0.7431949747,0.7262903555,0.8826609771,0.8456198551,0.4597873958,0.8484763309,0.8736541754,0.0132526132,0.8931949679,0.8264918127,0.0111762278,0.2298182582,0,0.7910923647,0.391696722,0.8503042432,0.4578180918,0.7597069397,0.5547806703,0.6203107821,0.2229492195,0.9104831645,0.4242814164,0.4372181722,0.5897442076,0,0.6378791628,0.1037110073,0.8158439064,0.5389093405,0.2455504561,0.3935676382,0.0339902361,0.8016166286,0.4425190907,0.4244318808,0.0043299433,0.8242843549,0.4798425199,0.1464577871,0.3621752962,0.8965269365,0.0600837572,0.4894285498,0.4958702216,0.2216922058
0.0559308674,0.4724951904,0.8094044748,0.2334784176,0.0233151475,0.4518134984,0.7513949657,0.5648895018,0.475685763,0.8800007635,0.825873905,0.1590060667,0.871905246,0.5726355612,0,0.2775698273,0,0.7464355136,0.4768406807,0.8690641963,0.3959826968,0.7314489201,0.6163933515,0.5907408199,0.3241850632,0.8762165076,0.4187805062,0.4268270614,0.5092942657,0.0018039582,0.5672163581,0.1618213389,0.8635483012,0.5680485738,0.1963564678,0.3977835389,0.0228631321,0.8402104969,0.4237910797,0.4170460262,0,0.8000547693,0.4114901775,0.1861633728,0.4375445363,0.8108996751,0.0971369887,0.4892223063,0.486904855,0.2095452627
0,0.3801639724,0.8495831645,0.1470435648,0.4579971939,0,0.8244202093,0.4515990579,0.4374448552,0.8789512861,0.8292303873,0.1732842919,0.856574205,0.585764724,0.0202415614,0.1896887771,0.0179818269,0.7444689323,0.414721391,0.9208088595,0.4542519438,0.7149258326,0.5348247974,0.6261549118,0.273562858,0.8406027309,0.3629997294,0.4016152064,0.6089605691,0.046781354,0.6261355738,0.1681308043,0.7897362053,0.5692639848,0.259567667,0.4844971126,0,0.8625648419,0.4247966453,0.3738704496,0.0645345786,0.8179189525,0.4444784778,0.1014633266,0.3705243464,0.8309888078,0.0868897791,0.4700346802,0.4392564187,0.1767783374
0,0.4245617175,0.8989721773,0.2711891947,0.4412991987,0.356446391,0.0292639952,0.4958589048,0.4474810167,0.7905881451,0.8940559658,0.1129295543,0.8541677193,0.6448431535,0,0.2231439423,0.0756776567,0.7535819935,0.400989136,0.8967355915,0.3662363194,0.7153563968,0.6054953919,0.5109029455,0.2165347853,0.8690030752,0.3802485861,0.4419410643,0.630693887,0.0054598028,0.6219582474,0.1575552176,0.8989362885,0.4732223263,0.2229073316,0.4686927028,0,0.8468152027,0.3735019605,0.4453431855,0.0140317853,0.8401597374,0.4297548031,0.2559108437,0.3698635035,0.8336073076,0.0698099861,0.4802715284,0.4599256787,0.1423574971
0.0912584978,0.4552832575,0.8200086607,0.227838635,0.4221037845,0.3978575405,0.7973312712,0.0178638503,0.3734872776,0.81887985,0.9047859361,0.075792261,0.8796135582,0.7161513752,0.0571646555,0.1668366622,0.0065961291,0.712352344,0.4532495202,0.8483447789,0.4416094297,0.7338479631,0.6074842121,0.5402105741,0.2164370383,0.7850097279,0.3317826947,0.4185139648,0.6227892296,0.0412508667,0.6903267583,0.089058612,0.8678849784,0.5379037648,0.1972269349,0.4525101915,0.0175474164,0.8387854746,0.4674706087,0.4124564686,0.0161968764,0.8106937689,0.4692162168,0.151714489,0.441936182,0.903097683,0.0617911037,0.4444562362,0.482668115,0.3094208159
0.0377695068,0.424650174,0.7835501139,0.7994515088,0.3612330677,0.373315137,0.4307760012,0.8543190062,0,0,0.9381078722,0.4125899164,0.8644003912,0.3739528236,0,0.8224260364,0.5327526444,0.7825357201,0.4522344196,0.8504533396,0.4908384198,0.7668987668,0.5346263556,0.7971751924,0.2890376228,0.8999887273,0.3752665649,0.4773256848,0.5050226666,0,0.5980970282,0.141810135,0.9569604967,0.5000970404,0.1564632482,0.4192193322,0.044121023,0.8462054533,0.4735049403,0.4474450849,0.0500866059,0.8326103765,0.5247891331,0.1871410445,0.4141023433,0.8848453906,0.0763126907,0.442963662,0.4975269176,0.1464557364
